label	url	license	creator	title	page
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/0p4kpqqcGvV10AMDOwin/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/0qRAmhm00Mimtm08m1PN/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/0yiwPvX44Txr0UOBt4Y0/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/12CVMxiedZryplaIuX54/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1Bw0JgZ2zWBmqRVqIbty/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1CPUV5R2qtm3gvbPnc39/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1Gw74GqHwPSDElpGFsMe/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1H6avZzxR0nn27wJvXA1/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1IO2BzKslZG4rnsNL3pW/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1KacQjlSywqYHj3FOupN/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1N4FdmoxmIQxBJJ0hUTz/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1Qqs9ag4J2W8cxUkP6WO/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1SndKT878R1wLLrUD44l/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1X85jZ0TRYPhDlfjiIf2/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1ZIRuuuCyv13961tRj7c/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1cUlZGilQSxEc0mgd9tP/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1qrtoVghuFUSRBvPnjU6/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1rsck9leHIrYfX2MNGbM/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1s0KwOQjqLLbrjIX6Hl7/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/1zQklCla317uLj1k9RHH/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/216nAgLGll3mlhJLJdGC/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/22xoqTX3O7Nr6zDD0ug5/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2BMnU9JsWvuUDUWelafs/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2CVHOkrosNWE98wAK2mw/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2VM8tzWCZBSxUkm8nRgy/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2WOdBxqLhzvGh9glkzzk/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2awY46nUBJDBv4Zg0yBJ/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2g7xz4MbuSTnkpGYTcFr/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2hAf62p5rO4PMeeRp2ZL/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/2vJ2FV4Q4wvoigueZlRg/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/30gq5XnG4JmXyoxNvu7z/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/39hM5DvoMhVlAMgXM57J/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3D4nTeQ2bQZOMz8bBz1y/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3FMTc0DBALiiI61qc26A/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3G0iYPc4A4yw5hWreetj/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3GzJn1uS1I8yBRxCo65b/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3JCTxygR3Wiek7v9kPHy/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3S2Ls8PlRyrXVjPIHNP1/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3Ws0d30Zd8VVanE3t4Dq/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3XT89Cmt8JWEDkiIENdA/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3futSHH4vRcNg8Y3HyXB/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3i3XYi2qBFLLzBvuxs4y/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3kNsqSjbJkvCSKqiGIli/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3knPFJKA5JRxu2uWyHaf/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3sCEqm2ewEE4hXm87piz/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3tw5v8LApEt7kUj3LJBK/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/3tyRFC0pDwGAUpfb17vL/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/42TgL8Lgz3mh7b5fiWAB/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/46kJgG89qBRXG8MZRnb5/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4MJ0YYaxWD7DqtTpoi3o/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4NCTMErCqXCFQotU4EdV/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4OLZiL7Fi6s1aRCshom1/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4UfvzTVWVIZmUA7oT4RN/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4b3EQq8Hp1Kl0cAXDjKg/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4bEkF86t8e8zmpcZNlbh/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4ipqbEWGgmMkiRcbcgSQ/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4mJdf46VzPFd2tbAAEV1/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4ox84idszmeCkbU2slj4/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4v5BXTcQs6e6sk6vOyFV/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4x2FZKNZefRgVQAnplIO/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4xTBQR7SeZxcxFciBUnj/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4z3YMKINrSFkAzt1c2G3/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/4zCXuhNsr4iyNpIssL4j/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/50bB8eCIEdVGCQCZCLJ8/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/56R4C8chJTdOufnm0Af3/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/57B5LN9z6xVPuPlCARNo/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5AMmFhFFSysZplNkD2DS/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5DhbvG67ScshhB4WuAtM/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5E3DwEiW9T2ibxDvcHN6/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5F2e9mG0nRgv5QnueIVj/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5GjSz7LGEPq0Pn5iMVNZ/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/SKQ9kgqvaKOCFYDQSa1HvfibZhd2/5I4cQBZwIk2siJAlFBrD/original.jpg	CC BY 4.0	3D Printer Failure	All_Anomalies	https://universe.roboflow.com/3d-printer-failure/all_anomalies-rfe61
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/00BDgqvlhieVdODHJzq2/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/00Y5FTgohN6Xv34QMoP9/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/00rGnjzYFDyld5uFuTh6/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/022MEpkq6XSzUrk7Uk1l/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/02jL6VyTUiHy3Vs9tk5P/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/03HsYRBDMgqgq26kbPTb/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/03rKn0waGBnX3ClyMLx7/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/064BiwcwdGSgKTRzWJp9/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/06AM2EHR7nKkHv7C2jhw/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/06YHM0OBArO8sN2hFABv/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/06izuDyVgcVDwCuUrpy0/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/07MFzcvYIr2rlMbH0WdQ/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/081T6EQx7nFZa8ViyOwY/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/08aMmw43m78KLL7EovPR/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/08aS4Wyp0rJbjCXTa7YX/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/08bgM8bUEjOX9uTk0Pfu/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/08eBdRNtQWJV6RSIVpnh/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/09PzTD50rv4IWJtKmjuo/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/09TQxci9cH4syAKCDMkA/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0AePNq6qfrpQBbf3hM7U/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0BBfQx5h2TqPDCP2wQft/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0BExD98ZANSVrT6MCsYk/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0BGgXmXgOecv8GNMjYvG/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0E6YKiSNnCqHOPPxRxXs/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0Eb9Ha0GnGABo4aEgHZF/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0Ffk2BZTrl6M4nZoNCCf/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0G6NiApH4LuHi5K2kZmJ/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0GSIlZXjo0RMMywXNCC3/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0HcYspeKPVH4XAPwDANj/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0I09rZTIqQgKdsMmvlDa/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0IvuEDU9Z9ipuR13ics5/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0J271tbp0WUXZ6EZj7k6/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0Kv3nHPcbc2diQM45aw3/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0LEa2qcfp0jD0N0Z3t8m/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0MKgiI8TXUtQu0VNhcIF/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0MUiJetEbzmPwuiuoNrY/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
spaghetti	https://source.roboflow.com/BosfbljyipdiVzNOTBNmyifVsw62/0MXZ1GogO7AMSbOOJbM6/original.jpg	CC BY 4.0	3D Printing Failure	3D printing failure	https://universe.roboflow.com/3d-printing-failure/3d-printing-failure
